SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
OB(O)C1=C(F)C=C(F)C=C1F,176.025644428,-9.7616,0.6939,4.53385,5.2277499999999995,0.19128688250203243,-0.232259,-0.040469,6.0,-0.104589,-706.088230043337,1.23001,83.133,-0.10687244,-0.0221015,-0.6409562753,-0.04119507,-0.54721,-0.247955,25.013435171468984,1.5790789370577312
CCCCCCCCOC1=CC=C(C=C1)B(O)O,250.17402499599999,-8.4407,1.3536,3.5435499999999998,4.89715,0.2042004022747925,-0.004626,-0.093427,6.0,-0.090903,-798.084111075685,1.88256,62.505,-0.09318991,-0.10018644,-0.3017769814,-0.03448766,-0.657885,-0.189767,25.287150685541803,1.5569489606432145
COC1=CC=C(B(O)O)C(OC)=N1,183.0702882,-8.4012,1.2573,3.5719499999999997,4.82925,0.20707149143241704,-0.179713,-0.078311,6.0,-0.113426,-653.46379766838,2.82423,84.493,-0.11883019,-0.15715976,-0.7957031594,-0.04937356,-0.618123,-0.25315,24.06580310303732,1.560119438937457
OB(O)C1=CC(CBr)=CC=C1,213.980071996,-9.053,0.7735,4.13975,4.913250000000001,0.20353126749096828,-0.035047,-0.068182,6.0,-0.074446,-3021.246271930912,3.8504,52.723,-0.07791157,-0.10873946,-0.0464362463,-0.01818198,-0.640834,-0.153781,22.68587872982636,1.560454869094152
OB(O)C1=CN=C(Cl)N=C1,158.005435448,-9.8263,0.4195,4.7034,5.1229,0.19520193640320913,-0.083346,-0.092242,6.0,-0.085628,-900.005542867959,6.62347,66.023,-0.09219611,-0.12601502,-0.7296184315,-0.02100763,-0.638494,-0.219464,22.288253344174286,1.56077520467157
CC1=CSC(=C1)B(O)O,142.025980864,-9.0254,0.7397,4.142849999999999,4.88255,0.20481101063993198,-0.025811,-0.2871,6.0,-0.093171,-768.404866386901,3.88126,42.235,-0.10311095,-0.11975939,-0.3360629042,-0.02797704,-0.812088,-0.305366,21.717154138311262,1.5583031743872244
OB(O)C1=CC=C(CN2CCOCC2)C=C1,221.122323772,-8.3182,1.1209,3.5986499999999997,4.71955,0.2118846076426778,-0.061401,-0.07329,6.0,-0.079543,-734.257995569015,2.97927,54.794,-0.0825447,-0.0600162,-0.1756764901,-0.02250754,-0.653264,-0.15949,22.627752469843955,1.5580750718566065
OB(O)C1=CC=C(C=C1)C(=O)C1=CC=CC=C1,226.080124612,-9.193,-0.0539,4.62345,4.56955,0.2188399295335427,-0.048283,-0.061446,6.0,-0.067763,-752.717393955553,4.83329,48.894,-0.07058035,-0.19747871,-0.0908645652,-0.01111939,-0.642308,-0.142527,22.659565285187618,1.5619176636219083
CCCCCCOC1=CC=C(C=C1)B(O)O,222.142724868,-8.431,1.3651,3.5329499999999996,4.89805,0.20416288114657877,0.010273,-0.090355,6.0,-0.094342,-719.445785678147,1.39415,64.085,-0.09697438,0.09075435,-0.2482391982,-0.03777278,-0.657052,-0.191899,22.529042246304982,1.55722645358124
CC1=CC=C(O1)B(O)O,126.04882448400001,-8.6864,1.2828,3.7018000000000004,4.9846,0.20061790314167635,0.086465,-0.161205,6.0,-0.02653,-445.427284885368,4.09649,30.657,-0.03358061,-0.03856598,-0.1718442764,0.05318706,-0.232724,-0.021226,20.185335753984607,1.551564186256553
COC1=CC(=CC=C1F)B(O)O,170.055052736,-8.941,1.0434,3.9488000000000003,4.9922,0.2003124874804695,0.107041,-0.083835,6.0,-0.081482,-622.098788396301,3.01839,51.323,-0.08312045,-0.01237182,-0.3112813765,-0.02698611,-0.63251,-0.173203,22.597610349397993,1.571925934994754
CC(C)C1=CC(C(C)C)=C(B(O)O)C(=C1)C(C)C,248.19476043999998,-8.4845,2.0405,3.2220000000000004,5.2625,0.19002375296912113,-0.006071,0.002538,6.0,-0.081177,-762.17342766531,2.4849,52.241,-0.08183788,-0.11437902,-0.3447103264,-0.02023911,-0.639214,-0.164126,33.00235011082276,1.572205902009164
OB(O)C1=CN=CC(=C1)C#N,148.0444078,-10.1609,-0.1352,5.14805,5.01285,0.19948731759378396,0.016442,-0.076205,6.0,-0.072336,-516.595183854519,4.65934,60.745,-0.07732599,-0.10797499,-0.5719954803,-0.0146037,-0.617844,-0.186325,22.475788846440864,1.5708313811874395
OB(O)C1=CC=C(S1)C#N,153.005579768,-9.4775,-0.4207,4.9491,4.5283999999999995,0.22082854871477786,-0.123719,-0.271208,6.0,-0.073654,-821.330560587375,4.06474,36.838,-0.08399553,-0.12039417,-0.329367413,-0.0070507,-0.80092,-0.279567,21.837861844669927,1.5564212603398968
OB(O)C1=CC(=CN=C1)C(F)(F)F,191.03654346,-9.9034,0.4773,4.71305,5.19035,0.19266523452175674,-0.051213,-0.073854,6.0,-0.074596,-761.46296143019,5.27037,60.655,-0.07936985,-0.10641705,-0.4129820065,-0.01450381,-0.622096,-0.181415,22.524378223048906,1.5635400176877992
COC1=C(C=C(C=O)C=C1)B(O)O,180.059389168,-9.2102,0.0141,4.598050000000001,4.61215,0.21681862038311853,0.004014,-0.046771,6.0,-0.083885,-636.190935386248,6.80195,65.039,-0.08735616,-0.10425601,-0.4788257967,-0.02845236,-0.580635,-0.199023,24.289258545604405,1.5883338971443914
CC(C)OC1=CC=CC=C1B(O)O,180.095774676,-8.7203,0.9976,3.86135,4.85895,0.20580578108439065,-0.112609,-0.054926,6.0,-0.091043,-601.496742979964,4.89744,64.722,-0.09420785,-0.11446147,-0.446857799,-0.03487197,-0.606141,-0.20411,24.469623982268356,1.5833991044929931
OB(O)C1=CC2=C(C=C1)C=C1C=CC=CC1=C2,222.085209992,-7.3394,-0.1183,3.72885,3.6105500000000004,0.2769661131960504,-0.028523,-0.072383,6.0,-0.079492,-715.598863210844,2.39623,57.02,-0.08265738,-0.1271467,-0.1079909711,-0.02240159,-0.650228,-0.161031,22.70557900716171,1.5577520425555713
COC1=CC(=CC(F)=C1)B(O)O,170.055052736,-8.8568,0.9184,3.9692,4.8876,0.2045993943857926,0.162034,-0.072112,6.0,-0.067802,-622.107161716398,4.00653,43.231,-0.06936689,0.10208254,-0.1291218717,-0.01338635,-0.615224,-0.146376,22.671747435483333,1.5746524389152863
OB(O)C1=CC(I)=CC=C1,247.950557832,-8.6518,0.8741,3.8888499999999997,4.76295,0.2099539151156321,-0.023254,-0.06602,6.0,-0.070608,-705.491247109953,3.76075,51.205,-0.07331926,-0.11272427,-0.1388115214,-0.0138276,-0.637398,-0.148719,22.716368911709345,1.5620491823108154
CCCOC1=CC=C(C=C1)B(O)O,180.095774676,-8.3987,1.4241,3.4873,4.9113999999999995,0.20360793256505275,-0.007823,-0.091487,6.0,-0.095542,-601.491715906249,1.61186,64.436,-0.09830089,-0.07275904,-0.2593661722,-0.03896854,-0.660153,-0.192807,22.523682100174867,1.556756706593539
OB(O)C1=CC=C(F)C(F)=C1F,176.025644428,-9.6722,0.6492,4.5115,5.1607,0.19377216269110778,-0.165218,-0.058819,6.0,-0.089235,-706.079099361018,1.70202,70.447,-0.09103753,-0.12725125,-0.4157932867,-0.02890094,-0.575535,-0.201581,23.828146753839814,1.5708211098543894
OB(O)C1=CC=C(CC#N)C=C1,161.064808896,-9.4116,0.8167,4.2974499999999995,5.11415,0.19553591505919848,-0.057864,-0.06798,6.0,-0.073705,-539.872373347136,5.72856,53.207,-0.07699554,-0.12572285,-0.1505752148,-0.01733748,-0.641632,-0.153595,22.64313678536026,1.5606554169812579
CC1=CC(=CC(C)=N1)B(O)O,151.08045896,-9.2476,0.7302,4.2587,4.9889,0.20044498787307824,0.110028,-0.067611,6.0,-0.062061,-502.994164151957,1.4722,39.249,-0.06510074,0.0380348,0.0361721733,-0.00764716,-0.633524,-0.135827,22.495837185213237,1.575703736979567
COC(=O)C1=CC=C(B(O)O)C(F)=C1,198.049967356,-9.7936,-0.2614,5.0275,4.7661,0.20981515285033886,-0.094232,-0.048249,6.0,-0.077419,-735.478948946929,3.35396,59.661,-0.07996969,-0.05604673,-0.4378105639,-0.02117112,-0.577371,-0.1901,23.800789124890013,1.584562995492717
CC1=CC(=CC=C1Cl)B(O)O,170.030587576,-9.2579,0.7763,4.2408,5.017099999999999,0.19931833130693033,0.100513,-0.07933,6.0,-0.078964,-907.244277100749,1.79318,49.498,-0.08109259,0.05204197,-0.2654756201,-0.0252895,-0.64125,-0.171951,22.595800429925486,1.5721538222633202
COC1=CC(C)=C(B(O)O)C(C)=C1,180.095774676,-8.1895,1.7744,3.2075500000000003,4.98195,0.20072461586326637,-0.217736,-0.037707,6.0,-0.101872,-601.48996207042,1.47722,58.493,-0.10320144,-0.10655402,-0.7066584125,-0.04193213,-0.671753,-0.208002,31.147113039216777,1.5693485751135197
OB(O)C1=CC=C(S1)C1=CC=CC=C1,204.041630928,-8.0216,0.4416,3.7899999999999996,4.231599999999999,0.2363172322525759,-0.143178,-0.281216,6.0,-0.093644,-960.15246378175,1.96971,46.41,-0.10427481,-0.14642344,-0.1818299932,-0.02411525,-0.828242,-0.296126,21.791012775246983,1.5417453966916748
OB(O)C1=C(Cl)C=CC(=C1)C(F)(F)F,224.00232214,-9.4578,0.5716,4.4431,5.0147,0.19941372365246174,0.012917,-0.056517,6.0,-0.067309,-1205.033277261969,3.52449,50.948,-0.07082327,-0.08698339,0.0178319871,-0.00955635,-0.560748,-0.152748,25.545133822661303,1.5728170812795204
OB(O)C1=C(C=O)C(F)=CC=C1,168.039402672,-9.7751,-0.7356,5.25535,4.51975,0.22125117539686928,-0.073021,-0.001105,6.0,-0.041364,-620.909040969887,3.28705,42.917,-0.04455349,-0.07034055,-0.1262849237,0.01236238,-0.568633,-0.111528,26.86644464987804,1.5962524238703815
OB(O)C1=C(F)C=CC(=C1)C(F)(F)F,208.03187268,-9.601,0.5818,4.509600000000001,5.0914,0.19640963192834976,-0.135307,-0.043994,6.0,-0.082583,-844.682668906386,3.57178,66.79,-0.08530288,-0.09241364,-0.2226285279,-0.02191211,-0.582875,-0.191394,23.769742044707794,1.5687494322647524
COCC1=CC=C(C=C1)B(O)O,166.080124612,-9.4052,0.8867,4.259250000000001,5.14595,0.1943275779982316,0.063981,-0.080557,6.0,-0.079957,-562.159277266864,2.81444,48.717,-0.08229937,0.01823649,-0.2734790531,-0.02656562,-0.647969,-0.174155,22.573454885668777,1.5719697459431443
COC1=CC2=C(C=C1)N(C(=O)OC(C)(C)C)C(=C2)B(O)O,291.12780307599996,-8.1185,0.5761,3.7711999999999994,4.3473,0.23002783336783753,-0.063843,-0.062904,6.0,-0.028017,-1000.317943326372,3.06578,46.1,-0.03962907,-0.07860466,-0.2857244656,0.08225113,-0.296989,-0.075173,25.641825289865565,1.5722225435143011
OB(O)C1=C(F)C=NC=C1,141.03973702,-9.7533,0.2351,4.7591,4.994199999999999,0.20023226943254177,-0.201543,-0.0443,6.0,-0.068213,-523.6104112392,1.4098,59.772,-0.07139796,-0.10375643,-0.0073615238,-0.00817992,-0.579072,-0.166742,23.64736364345143,1.574988626152345
CCOC(=O)C1=CC(=CC(=C1)B(O)O)C(=O)OCC,266.0961686,-9.7616,0.1769,4.79235,4.96925,0.20123761130955375,0.113302,-0.068012,6.0,-0.07351,-942.778804664021,0.61107,55.144,-0.07638842,-0.09424065,-0.1891606265,-0.01840301,-0.621454,-0.166147,22.606033436173885,1.5677255473115737
OB(O)C1=CC=C(C=C1)C1=NC=CC=C1,199.08045896,-8.4677,0.4126,4.027550000000001,4.44015,0.22521761652196434,-0.04078,-0.069908,6.0,-0.076256,-655.417582285162,2.05317,52.893,-0.07947836,-0.18333924,-0.1029797926,-0.01943456,-0.65414,-0.154878,22.619677444505086,1.5582627760674634
CC1=C(Cl)C=C(C=C1)B(O)O,170.030587576,-9.2702,0.8384,4.2159,5.0543000000000005,0.19785133450725123,0.086878,-0.079554,6.0,-0.077539,-907.244468716113,3.1995,48.879,-0.07992793,0.09595009,-0.363752485,-0.02414167,-0.63199,-0.171226,22.569278148424534,1.5730589132460109
OB(O)C1=CC=C(C=C1)C(=O)NC1=CC=CC=N1,242.086272612,-8.6722,0.2174,4.2274,4.4448,0.2249820014398848,-0.04299,-0.06191,6.0,-0.067758,-824.148758696214,3.68115,49.139,-0.07065303,-0.13862746,-0.085369014,-0.01116884,-0.638552,-0.143584,22.647035073454884,1.56182205391556
COC1=C(Cl)C=CC(=C1)B(O)O,186.025502196,-8.7772,0.7857,3.99575,4.78145,0.2091415783914921,0.079824,-0.080069,6.0,-0.076833,-982.457895126874,1.56208,47.79,-0.07871164,0.08584153,-0.2477585765,-0.02282796,-0.625719,-0.159929,22.666039227916198,1.571773751617337
COC1=CC2=CC=CC=C2C=C1B(O)O,202.080124612,-8.2513,0.2706,3.9903500000000003,4.26095,0.23468944718900714,0.000951,-0.048232,6.0,-0.085798,-676.501239479112,4.57574,63.101,-0.08906428,-0.13505496,-0.4349422486,-0.029823,-0.600331,-0.194748,24.425837853491196,1.5844249170624798
OB(O)C1=C2C=CC=CC2=C(Br)C2=C1C=CC=C2,299.99572206,-7.4313,-0.3048,3.86805,3.56325,0.28064267171823476,0.145784,0.027477,6.0,-0.05999,-3289.204026379599,4.46191,46.744,-0.06096663,-0.08743701,-0.2429645287,0.00155363,-0.603575,-0.128774,30.68259024536939,1.5762880316197116
COCOC1=CC=C(C=C1)B(O)O,182.075039232,-8.6153,1.3374,3.63895,4.97635,0.2009504958453485,0.016673,-0.088228,6.0,-0.091757,-637.395356490606,2.14705,62.278,-0.09427316,-0.23838767,-0.2704615775,-0.03524173,-0.655094,-0.18636,22.53739572079347,1.5586792028483951
CCSC1=CC=C(C=C1)B(O)O,182.057280992,-8.2713,0.8905,3.6904,4.5809,0.21829771442293,0.065712,-0.085787,6.0,-0.085538,-885.146559805998,3.63054,54.09,-0.08786309,-0.08363228,-0.2486001868,-0.03162669,-0.647073,-0.184739,22.520827996391297,1.5690144950667781
OB(O)C1=C(C=O)C=C(F)C=C1,168.039402672,-9.777,-0.7295,5.2532499999999995,4.52375,0.22105554020447638,-0.115081,-0.014323,6.0,-0.054603,-620.912054449236,2.01856,51.052,-0.05749279,-0.08215461,-0.2867040507,0.00025139,-0.574705,-0.137724,26.627256830357638,1.5899608910847935
OB(O)C1=CC=C(S1)C1=CC=CS1,209.998051864,-7.9252,-0.0372,3.9812000000000003,3.944,0.2535496957403651,-0.110915,-0.282778,6.0,-0.091637,-1280.925367471755,1.57999,48.631,-0.10175678,-0.13224772,-0.2524978882,-0.02366689,-0.815356,-0.296242,21.764699330608245,1.5467384692018156
OB(O)C1=CC(=CC(F)=C1)C#N,165.03973702,-9.9001,-0.1583,5.0292,4.8709,0.20530086842267345,0.087465,-0.058674,6.0,-0.060923,-599.815867997856,3.34695,48.483,-0.06334637,-0.02119632,-0.0596678475,-0.00579129,-0.595058,-0.142929,22.64863615606518,1.5712669374857147
CCOC1=NC=C(C=C1)B(O)O,167.07537358,-8.9251,0.9474,3.9888500000000002,4.93625,0.2025829323879463,0.029535,-0.106267,6.0,-0.101739,-578.221990128808,2.95186,64.993,-0.10627503,0.04860584,-0.602950517,-0.04429685,-0.660445,-0.233413,22.38160342158315,1.5675123077423616
CC(C)(C)OC(=O)NC1=CC=CC=C1B(O)O,237.117238392,-8.9505,0.9661,3.9922,4.9582999999999995,0.20168202811447475,-0.103886,-0.050537,6.0,-0.081754,-809.559793785539,3.7569,51.863,-0.08545849,-0.12210642,-0.5313304508,-0.02213725,-0.605982,-0.177868,38.36848289765323,1.5765010838782239
OB(O)C1=CC=C(C=C1)C1CC1,162.085209992,-8.457,1.3064,3.5753000000000004,4.8817,0.20484667226580902,-0.066819,-0.078723,6.0,-0.085382,-525.023975106755,1.58962,57.776,-0.08869458,-0.13613977,-0.1251802261,-0.02814123,-0.658322,-0.168952,22.60199592350445,1.5549799674114653
OB(O)C1=C(C=O)C=CS1,156.00524542,-9.5209,-0.5593,5.0401,4.4807999999999995,0.22317443313693985,-0.069593,-0.214157,6.0,-0.053288,-842.433680992689,3.27992,25.886,-0.06336138,-0.08452643,-0.217092671,0.01512739,-0.763475,-0.254791,25.565947896595127,1.5705158417711464
COC1=CC=C(C=C1)C1=CC=C(C=C1)B(O)O,228.095774676,-8.1375,0.6411,3.7481999999999998,4.3892999999999995,0.22782676053129203,0.076519,-0.082787,6.0,-0.082519,-753.916569375032,4.57155,51.006,-0.0849859,-0.0883482,-0.2997285458,-0.02892188,-0.653931,-0.178309,22.541294008888098,1.5698764654180912
OB(O)C1=C(C=O)C=CC(F)=C1,168.039402672,-9.85,-0.5879,5.2189499999999995,4.63105,0.2159337515250321,-0.086155,0.000228,6.0,-0.038977,-620.913896574485,2.9033,40.292,-0.04185269,-0.06194387,-0.1155141322,0.01548241,-0.549247,-0.109961,26.678839535324062,1.594404741819318
OB(O)C1=CC=C(Br)S1,205.920842868,-8.8532,0.5063,4.17345,4.679749999999999,0.21368662855921794,-0.087794,-0.281939,6.0,-0.0899,-3302.69880318817,0.55768,43.612,-0.1001058,-0.12445532,-0.2846861836,-0.02251603,-0.8114,-0.297793,21.779387523250506,1.549344633596428
COC1=CC(B(O)O)=C(Br)C=C1,229.97498661600002,-8.6716,0.777,3.9473,4.7242999999999995,0.21167157039138076,0.148997,-0.076992,6.0,-0.071247,-3096.463690772713,5.47718,43.634,-0.0753863,0.0792297,-0.0493848228,-0.01920359,-0.572779,-0.159958,26.19329383068064,1.58527691617303
OB(O)C1=CSC(C=O)=C1,156.00524542,-9.1822,0.015,4.5836,4.5986,0.21745748706127951,-0.073014,-0.124501,6.0,-0.087024,-842.418069486174,5.24703,49.468,-0.09410194,-0.13675987,-0.1948525991,-0.03068496,-0.591781,-0.180188,21.752447568025126,1.556041223777699
OB(O)C1=CON=C1,113.028423388,-9.9662,1.1737,4.39625,5.56995,0.1795348252677313,-0.128893,-0.133162,6.0,-0.117509,-422.116214393524,2.68065,79.706,-0.12469603,-0.14328453,-0.5860613615,-0.05220649,-0.632335,-0.263691,20.792006838711114,1.5504269900403473
OB(O)C1=C(F)C(C=O)=C(F)C=C1,186.02998086,-9.8962,-0.3513,5.12375,4.77245,0.20953598256660624,-0.176887,-0.057952,6.0,-0.091803,-720.162638778551,3.19927,70.778,-0.09423858,-0.13116255,-0.4687976579,-0.0323198,-0.571968,-0.211128,23.956024525801098,1.5728882193208458
COC(=O)C1=CC=C(B(O)O)C(Cl)=C1,214.020416816,-9.5782,-0.1808,4.8795,4.6987000000000005,0.21282482388745821,-0.053941,-0.060797,6.0,-0.064182,-1095.836707557698,2.14149,50.773,-0.06832747,-0.09708072,-0.1664821709,-0.00938091,-0.572762,-0.153029,25.328291547397612,1.5803742428034888
CC(C)S(=O)(=O)C1=CC=C(C=C1)B(O)O,228.062760296,-10.1694,0.0946,5.0374,5.132,0.19485580670303976,0.079196,-0.065268,6.0,-0.064365,-1074.922464405057,3.96369,42.033,-0.06636726,-0.03594748,-0.3010315777,-0.01129061,-0.628862,-0.153839,22.6370109040687,1.5765774231656895
COC1=C(C=C(C(C)C)C(F)=C1)B(O)O,212.102002928,-8.7261,1.0217,3.8522000000000003,4.873900000000001,0.2051745009130265,-0.047739,-0.057527,6.0,-0.097374,-740.068252747714,3.606,69.781,-0.099857,-0.14409737,-0.4844085986,-0.04004369,-0.597101,-0.212068,24.323995077019035,1.5805910977740962
OB(O)C1=C(I)C=CC=C1,247.950557832,-9.0681,0.6937,4.1872,4.8809,0.20488024749533898,-0.12035,-0.078749,6.0,-0.070529,-705.492752649055,1.3309,48.356,-0.07510868,-0.01658025,-0.0651343563,-0.01810975,-0.575873,-0.162263,26.392106523506676,1.5813334900120621
OB(O)C1=CC(Br)=CN=C1,200.9596709,-9.473,0.3719,4.55055,4.92245,0.20315086999360074,0.01441,-0.079493,6.0,-0.074016,-2997.966610212751,1.94253,59.09,-0.0787533,-0.09490986,-0.610137665,-0.01567445,-0.647672,-0.183957,22.485952240401858,1.5687083307486822
COC(=O)NC1=CC=C(C=C1)B(O)O,195.0702882,-8.5002,1.0374,3.7314,4.7688,0.20969635967119613,0.014743,-0.085433,6.0,-0.089201,-691.598789133761,2.12195,61.473,-0.09199267,-0.12633345,-0.3083340946,-0.03299465,-0.653475,-0.18374,22.519366138355814,1.559247958516505
COC1=CC=C(B(O)O)C(F)=C1F,188.045630924,-9.0094,0.8774,4.066,4.9434,0.20228992191609016,-0.084946,-0.071913,6.0,-0.101014,-721.353107471159,4.49263,73.641,-0.10331152,-0.08602873,-0.5213325648,-0.04315638,-0.579094,-0.225365,23.69073209850417,1.5772256233420994
OB(O)C1=CC=CC=C1B(O)O,166.06086953599998,-9.1303,0.9306,4.09985,5.03045,0.1987893727201344,-0.047387,-0.025999,6.0,-0.069936,-584.359463747792,3.89369,48.332,-0.07524028,-0.09577501,-0.0736909128,-0.00896264,-0.679038,-0.14387,28.83814307831104,1.5634955850704992
OB(O)C1=CC=C(C=C1)C1=CC=C(C=C1)C#N,223.08045896,-8.7913,-0.1319,4.4616,4.3297,0.2309628842644987,-0.039268,-0.067844,6.0,-0.0742,-731.624970916159,7.84127,52.946,-0.07746464,-0.09238008,-0.087465732,-0.01769938,-0.645236,-0.15344,22.62761324526915,1.559961582727187
OB(O)C1=C(F)C=CC=C1Cl,174.0055157,-9.3801,0.8273,4.276400000000001,5.1037,0.19593628152124928,-0.069924,-0.052724,6.0,-0.086052,-967.181891310759,1.97227,61.546,-0.09017445,0.16887142,-0.315341923,-0.02639426,-0.539806,-0.202597,27.374544735640377,1.5816396826504948
CC(C)(C)OC(=O)N1C=C(B(O)O)C2=C1C=CC=C2,261.117238392,-8.4156,0.771,3.8223,4.5933,0.21770840136720876,-0.066512,-0.068628,6.0,-0.109228,-885.774599829784,3.97457,70.887,-0.11442239,-0.08741394,-0.5823501314,-0.04524639,-0.653927,-0.228199,23.15353407660693,1.5585833668045803
CC1=CSC=C1B(O)O,142.025980864,-8.7864,1.2012,3.7926,4.9938,0.20024830790179823,-0.107948,-0.107615,6.0,-0.095226,-768.405799992498,0.8284,48.596,-0.09987672,-0.08215721,-0.2712714439,-0.0363396,-0.627094,-0.191029,24.698857244689975,1.5582871176133277
OB(O)C1=CC(F)=C(F)C=C1F,176.025644428,-9.4936,0.5538,4.4699,5.023700000000001,0.1990564723211975,-0.164747,-0.056612,6.0,-0.087492,-706.084747129314,1.65817,71.223,-0.08910508,-0.12178869,-0.4142048015,-0.02670969,-0.576815,-0.198594,23.822160097123064,1.570109999673172
CCOC1=C(C=CC=N1)B(O)O,167.07537358,-9.0882,0.5874,4.2504,4.8378000000000005,0.20670552730580014,-0.103878,-0.062866,6.0,-0.092575,-578.226145434704,3.77175,72.747,-0.09767043,-0.09716733,-0.7330624202,-0.03285753,-0.594647,-0.22655,24.07701068130938,1.5821762827952053
OB(O)C1=C(C=C(F)C=C1)C(F)(F)F,208.03187268,-9.5265,0.7635,4.3815,5.1450000000000005,0.1943634596695821,0.001773,-0.020918,6.0,-0.068209,-844.677453032044,4.02068,54.475,-0.07020319,-0.09916829,-0.1382433676,-0.00838652,-0.583032,-0.142401,28.922025884632944,1.5735382294087883
OB(O)C1=CC=C(C=C1)C1=CC=C(Cl)C=C1,232.04623764,-8.426,0.5039,3.96105,4.46495,0.22396667375894466,-0.049734,-0.071338,6.0,-0.077762,-1098.991176229082,4.37421,54.554,-0.08087836,-0.0868505,-0.0906520363,-0.02082102,-0.651198,-0.157964,22.619747056792487,1.5581084724031808
COC1=CC(OC)=C(B(O)O)C(OC)=C1,212.085603916,-8.4184,1.4456,3.4864,4.932,0.202757502027575,-0.307657,-0.046178,6.0,-0.120206,-751.936529631134,6.78371,86.348,-0.12424671,-0.14878278,-0.7606741232,-0.06038953,-0.582964,-0.262743,26.149229252753862,1.5901991616217592
CC(C)(C)[Si](C)(C)OC1=CC=CC(=C1)B(O)O,252.13530146199997,-8.6564,1.0916,3.7824,4.874,0.20517029134181372,0.06052,-0.080019,6.0,-0.077177,-1010.233645957408,3.03831,46.137,-0.07923894,0.07701591,-0.2294530645,-0.02329526,-0.642157,-0.160306,22.696599022086588,1.5713931892043045
CCN1C=C(C=N1)B(O)O,140.07570792799999,-9.3857,1.8601,3.7628,5.6229,0.17784417293567378,-0.084952,-0.137012,6.0,-0.128839,-480.911877028697,4.22418,72.936,-0.13746684,-0.12165474,-0.4911988933,-0.06124818,-0.673075,-0.267423,20.888907142777587,1.5547164689415172
COC1=C(F)C(=CC=C1Cl)B(O)O,204.016080384,-8.7339,0.6858,4.02405,4.70985,0.21232098686794695,-0.157085,-0.059941,6.0,-0.088259,-1081.714419781447,1.83173,66.823,-0.09038988,-0.13219278,-0.3455899627,-0.02835981,-0.576364,-0.189298,24.06406279585222,1.57162875329422
COCC1=CC=CC=C1B(O)O,166.080124612,-9.3242,0.9796,4.1723,5.1518999999999995,0.19410314641200335,-0.086707,-0.036275,6.0,-0.07077,-562.169576179166,2.57897,47.969,-0.07302669,-0.04036206,-0.2467682566,-0.01457021,-0.630317,-0.156042,28.341946693694798,1.5783614679743405
OB(O)C1=CC=C(Cl)N=C1Cl,190.97121412799999,-9.7245,0.1388,4.7928500000000005,4.93165,0.20277189176036417,-0.160544,-0.080446,6.0,-0.0764,-1343.583768254207,2.47352,62.011,-0.08198039,-0.10861535,-0.5758896132,-0.01717474,-0.561139,-0.193917,25.152172460265305,1.5780879966493202
CCCCCCCCCCOC1=CC=C(C=C1)B(O)O,278.205325124,-8.4765,1.2958,3.59035,4.88615,0.20466011072111992,-0.061613,-0.095232,6.0,-0.090983,-876.722415045336,1.40048,63.404,-0.0930203,-0.19507687,-0.2619134742,-0.03437488,-0.65947,-0.18942,33.404778744305716,1.5563166065220466
CC1=CC=C(F)C(=C1)B(O)O,154.060138116,-9.2485,0.7074,4.27055,4.97795,0.200885906849205,-0.052796,-0.059224,6.0,-0.088588,-546.890893030707,4.54912,65.054,-0.09114342,-0.10267241,-0.4076625499,-0.03196361,-0.591239,-0.203729,23.825292650056245,1.5817617332333083
OB(O)C1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,256.090689296,-9.3197,0.1349,4.5924,4.7273,0.21153724113130118,0.031961,-0.063067,6.0,-0.065725,-867.287995887124,1.0592,47.684,-0.06811314,-0.03685299,-0.1587775712,-0.01041537,-0.637393,-0.145675,22.615431094973438,1.5669235608288907
OB(O)C1=CN=C(C=C1)C#N,148.0444078,-9.8897,-0.2765,5.0831,4.8065999999999995,0.20804726833936674,-0.037352,-0.066958,6.0,-0.067163,-516.59075146947,8.49109,57.28,-0.07222227,-0.11451384,-0.4084219792,-0.00766265,-0.62425,-0.169306,22.52528318278516,1.5647471191657318
CC(C)N1N=CC=C1B(O)O,154.09135799199998,-9.221,1.4475,3.88675,5.33425,0.18746777897548858,-0.072314,-0.13019,6.0,-0.048845,-520.236492055088,1.77097,51.76,-0.06024122,-0.07941045,-0.5019868829,0.0805362,-0.266691,-0.114281,24.14773676531192,1.5514371695844578
OB(O)C1=CC=C(OCC(F)(F)F)C=C1,220.051859176,-8.6375,1.3199,3.6587999999999994,4.9787,0.20085564504790407,-0.068806,-0.082544,6.0,-0.089214,-859.963722670508,3.60282,61.311,-0.09196758,-0.27691764,-0.2209176382,-0.03127875,-0.652711,-0.177207,22.5925982647049,1.554452987122541
CC(C)(C)OC(=O)N1C(=CC2=C1C=CC(O[Si](C)(C)C(C)(C)C)=C2)B(O)O,391.19862999,-8.4355,0.4766,3.9794499999999995,4.456049999999999,0.22441399894525424,0.014291,-0.06546,6.0,-0.02503,-1487.697952800224,5.81979,42.909,-0.03592139,-0.02668056,-0.3151004236,0.08366992,-0.278965,-0.075884,25.568384326654265,1.5839611997029586
