SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
COC(=O)C1=CC(Br)=CC=C1C=O,241.957856184,-9.5553,-0.5159,5.0356000000000005,4.5197,0.22125362302807708,0.099432,-0.364834,6.0,0.032688,-3147.115760013841,3.64561,39.289,0.01703494,-0.04849606,-0.0694918757,-0.00422644,-0.108305,-0.02909,22.964188654867847,1.9018609520524028
BrC1=CC(=CC=C1)C1=CC2=CC=CC=C2N1,270.99966142,-7.7672,0.355,3.7061,4.0611,0.24623870379946322,0.079323,-0.371481,6.0,0.022639,-3168.530982069469,1.04605,43.743,0.00707268,-0.11593347,0.0092308587,-0.01400066,-0.11242,-0.032745,23.04298976420926,1.9114354927908477
CCCC1=CC=CC=C1Br,198.004412452,-8.9514,1.4148,3.7683,5.1831,0.19293473018077986,-0.05167,-0.331508,6.0,0.018976,-2923.834002589392,1.61512,45.026,0.004162,0.12576882,-0.0833731176,-0.01466978,-0.127176,-0.048739,29.759809763540986,1.9197800411609263
COC(=O)CCC1=CC=CC=C1Br,241.994241692,-8.9806,1.371,3.8048,5.175800000000001,0.19320684725066653,-0.06739,-0.329736,6.0,0.021425,-3112.421250952459,1.5222,44.456,0.00588573,0.13689043,-0.0436559554,-0.0125435,-0.122856,-0.042337,36.060626733345956,1.9194155220705107
COC1=CC=C(CC#N)C=C1Br,224.978925976,-8.7433,0.9909,3.8762,4.8671,0.20546115756816175,-0.037069,-0.354768,6.0,0.004757,-3051.97662141706,2.63278,57.044,-0.01198231,-0.01622162,-0.2370035457,-0.02792003,-0.100776,-0.078539,24.956840381809474,1.900895789652448
FC1=CC2=C(C=C1)C=C(Br)C=C2,223.963690512,-8.4721,0.1565,4.1578,4.314299999999999,0.2317873119625432,0.082491,-0.376866,6.0,0.017921,-3058.783404925457,0.41497,48.691,0.00243521,-0.01260566,-0.0044265928,-0.01865964,-0.111245,-0.04547,23.01256919461368,1.9086436252463252
CC1=CC=C2C(Br)=C(C)C=CC2=C1Br,311.91492452,-8.1955,0.1468,4.024349999999999,4.17115,0.23974203756757728,-0.07665,-0.291629,6.0,0.015593,-5611.782818167903,8e-05,46.048,0.00105553,0.00695133,-0.1999895458,-0.0148498,-0.117653,-0.055907,31.19737311072252,1.9192896177804117
CC1=CC(F)=CC(Br)=C1,187.963690512,-9.1886,1.1257,4.0314499999999995,5.15715,0.1939055486072734,0.103609,-0.36875,6.0,0.026854,-2944.4563192428,2.20044,43.251,0.01156013,0.02955036,0.0932638378,-0.00926269,-0.103221,-0.024846,23.01187307173964,1.9081734909767991
BrC1=CC=C(C=C1)\N=C(/C1=CC=CC=C1)C1=CC=CC=C1,335.030961548,-8.1378,-0.0051,4.0714500000000005,4.06635,0.24592078891389085,0.057928,-0.383808,6.0,0.011292,-3361.461017559013,3.70928,52.455,-0.00434867,-0.11235005,-0.0243655778,-0.02546329,-0.119598,-0.055383,22.923604691311272,1.9098527410798878
FCC(=O)C1=CC=C(Br)C=C1,215.958605132,-9.4214,-0.318,4.8697,4.5517,0.21969813476283584,0.06421,-0.363916,6.0,0.03472,-3057.786989393495,1.29703,36.518,0.01926689,0.11091489,-0.054037545,-0.00215626,-0.108831,-0.022337,22.97414321196663,1.9020428732276795
COC1=C(OCC2=CC=CC=C2)C=C(Br)C=C1,292.009891756,-8.009,1.4556,3.2767,4.7323,0.21131373750607524,-0.00507,-0.38654,6.0,0.008704,-3266.015649107798,1.88041,55.909,-0.00683701,-0.24813168,-0.0872425616,-0.02778081,-0.108995,-0.047768,23.00233618836528,1.9124723096330427
BrC1=CC=CC(=C1)N1CCCCC1,239.030961548,-7.6781,1.5611,3.0585,4.6196,0.2164689583513724,0.084266,-0.370982,6.0,0.021941,-3056.612673925818,3.40812,42.465,0.00690086,0.10220052,0.0100563588,-0.0139893,-0.113135,-0.018552,23.147477807602776,1.9165819557617427
FC(F)(F)COC1=CC=C(Br)C=C1,253.955411572,-8.7254,1.1167,3.8043500000000003,4.92105,0.2032086648174678,0.038235,-0.387512,6.0,0.01041,-3257.529437429857,2.09963,53.793,-0.00507883,-0.19069046,-0.1580560952,-0.02630478,-0.118389,-0.059642,22.895411714912623,1.907782994679644
BrC1=CC=C(C=C1)C1=CC(=CC(=C1)C1=CC=CC=C1)C1=CC=CC=C1,384.05136264400005,-8.456,0.5588,3.9486,4.5074,0.22185739006966324,0.079625,-0.37647,6.0,0.019671,-3499.083405504285,2.22393,45.742,0.00401133,0.01657531,-0.0180768424,-0.01722225,-0.110622,-0.042249,22.931192430638315,1.9086103761681077
BrC1=CC(=CC=C1)C1=CN=CC=C1,232.984011356,-8.9498,0.4419,4.25395,4.69585,0.21295399129018175,0.08933,-0.370923,6.0,0.022818,-3052.982811568444,1.31741,43.77,0.00724646,-0.11863916,-0.0824526653,-0.01387949,-0.113746,-0.034908,23.015214461535034,1.9102352702822794
