SMILES,MolWeight,HOMO,LUMO,E NEG,HARDNESS,SOFTNESS,MULLIKEN,LOEWDIN,MAYER,HIRSHFELD,FSPE,DIPOLE,CHEM SHIELD,Hirshfeld,ADCH,MK-ESP,CM5,QTAIM,IBO,Vbur,CB DIST
CCCOC1=CC=C(C=C1)C1=CC=C(C=C1)B(O)O,256.127074804,-7.9511,0.7098,3.6206500000000004,4.33045,0.23092288330312094,0.035091,-0.078508,6.0,-0.081861,-832.559253068065,1.94807,56.924,-0.08445329,-0.08003033,-0.1958186705,-0.02589679,-0.65192,-0.169706,22.5499259325262,1.561494802039251
OB(O)C1=C(C=CN=C1)C#N,148.0444078,-10.0857,-0.2496,5.167649999999999,4.91805,0.2033326216691575,-0.071367,-0.024876,6.0,-0.062149,-516.588011411649,3.10179,56.791,-0.06712777,-0.09409296,-0.4643860583,0.00021008,-0.59883,-0.164099,24.969161756679995,1.5693882339870202
OB(O)C1=CC=C(NC(=O)C=C)C=C1,191.07537358,-8.3023,0.4099,3.9462,4.3561000000000005,0.2295631413420261,-0.071887,-0.080507,6.0,-0.08755,-654.434926933028,3.31708,59.751,-0.09111719,-0.13967137,-0.2029189758,-0.03047627,-0.658887,-0.174926,22.58118184957063,1.5549646733303442
OB(O)C1=CC=CC=C1CCC(O)=O,194.075039232,-9.3969,0.6045,4.3962,5.0007,0.19997200391945127,-0.063973,-0.047941,6.0,-0.082637,-675.551642350755,6.81576,54.821,-0.08396412,0.01764831,-0.1868398738,-0.02450062,-0.673898,-0.17591,31.15010636757515,1.5661373574990876
COC1=CC(=CC(=C1)C#N)B(O)O,177.059723516,-9.2534,-0.0189,4.63615,4.617249999999999,0.21657913260057396,0.176104,-0.069897,6.0,-0.067001,-615.093938159388,4.57128,44.441,-0.06922696,0.14434431,-0.1797826814,-0.01380877,-0.611655,-0.154663,22.655527772518184,1.5773582658481886
COC1=NC=C(B(O)O)C(OC)=C1,183.07028820000002,-8.567,1.5102,3.5284,5.0386,0.19846782836502205,-0.095669,-0.071987,6.0,-0.114074,-653.441109015752,2.31255,79.791,-0.11984887,-0.16487119,-0.7302200578,-0.04910371,-0.642566,-0.250202,24.049026541772943,1.5581126289684175
OB(O)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CC=C1,291.073659328,-9.2307,0.329,4.45085,4.779850000000001,0.20921158613764027,-0.062107,-0.059615,6.0,-0.063949,-1282.71025473312,8.40414,49.777,-0.0657853,-0.12440898,-0.0824710439,-0.00638104,-0.631192,-0.138923,25.145420068387107,1.5614308405383948
CC1=CC=C(B(O)O)C(Cl)=N1,171.02583654400001,-9.6029,0.4345,4.5842,5.0187,0.19925478709626,-0.068832,-0.090604,6.0,-0.08373,-923.28709387848,4.67081,59.974,-0.08987408,-0.02321459,-0.5986967251,-0.02726989,-0.574959,-0.209108,25.2955737723177,1.584783204900826
CC(C)OC1=NC=C(C=N1)B(O)O,182.086272612,-9.4393,0.507,4.46615,4.9731499999999995,0.2010797985180419,-0.008234,-0.117912,6.0,-0.107906,-633.589611190279,2.62048,68.481,-0.11465917,-0.08303406,-0.8304967568,-0.04689639,-0.664857,-0.267988,22.19246683670628,1.5677644667728394
OB(O)C1=CC(C=O)=C(O)C=C1,166.043739104,-8.9448,-0.2366,4.5907,4.354100000000001,0.22966858822718814,-0.006501,-0.089717,6.0,-0.094694,-596.89979372392,2.95342,66.916,-0.09772859,-0.13326828,-0.2437349717,-0.03886901,-0.647665,-0.198944,22.532453248387778,1.5607629201340532
OB(O)C1=CC(=CC=C1)C1=CC=C(F)C=C1,216.07578818,-8.3635,0.9195,3.722,4.6415,0.21544759237315525,-0.041712,-0.070461,6.0,-0.076816,-738.636285741506,3.60467,52.987,-0.07969479,-0.19977287,-0.104654135,-0.01983354,-0.646626,-0.15429,22.70676241604758,1.5595436433325263
CCOC1=CC(=C(C=C1)B(O)O)C(F)(F)F,234.06750924,-8.8022,0.7738,4.0142,4.787999999999999,0.20885547201336677,-0.046211,-0.038349,6.0,-0.082199,-899.288597750272,2.70069,60.597,-0.08460778,-0.07630936,-0.3407580722,-0.02405654,-0.612113,-0.170263,28.758437009233372,1.5753538232820608
COC1=CC(C)=C(C=C1F)B(O)O,184.0707028,-8.4128,1.2486,3.5821000000000005,4.8307,0.20700933612105904,-0.027836,-0.057038,6.0,-0.091936,-661.424479099994,2.16528,62.039,-0.09357906,-0.02849612,-0.4561007637,-0.03295998,-0.644819,-0.187817,26.20742512502367,1.5634033290175955
COC1=CC(C(C)C)=C(C=C1)B(O)O,194.11142474,-8.3903,1.581,3.40465,4.98565,0.20057565212158898,-0.036599,-0.054453,6.0,-0.095304,-640.806473305353,2.1558,60.779,-0.09678833,0.01583011,-0.4210255475,-0.03693727,-0.669368,-0.196207,27.37008954924652,1.56436588338217
OB(O)C1=CC(OC2=CC=CC=C2)=CN=C1,215.07537358,-8.4856,0.7747,3.85545,4.6301499999999995,0.2159757243285855,-0.051231,-0.079802,6.0,-0.078416,-730.635499669878,4.93564,60.035,-0.08330014,-0.19659035,-0.4314338693,-0.01794806,-0.641382,-0.176853,22.56482296203067,1.5611641848289033
CC(N1CCCC1)C1=CC=C(C=C1)B(O)O,219.14305921599998,-8.5981,1.1075,3.7453000000000003,4.8528,0.20606660072535443,0.091522,-0.083531,6.0,-0.083574,-698.356207209019,4.13551,50.199,-0.08604851,0.02111604,-0.280513541,-0.03013589,-0.654445,-0.178993,22.563778777719612,1.5707556392338908
CC1=CC(O)=C(C=C1)B(O)O,152.064474548,-8.3415,1.1214,3.61005,4.73145,0.21135169979604562,-0.065152,-0.080045,6.0,-0.116212,-522.879226059507,1.99094,79.772,-0.12013244,-0.1473159,-0.5892978268,-0.05600629,-0.699036,-0.248053,25.255059421048525,1.5499298656286864
CCOC1=C(C=C(C=C1)C(F)(F)F)B(O)O,234.06750924,-9.1101,0.697,4.20655,4.903549999999999,0.2039338846346015,-0.13463,-0.044682,6.0,-0.0855,-899.298700198845,5.55217,66.326,-0.08858762,-0.11924679,-0.3941935252,-0.02629262,-0.596083,-0.192373,24.508119577202812,1.571850863229958
COC1=C(C=C(C=C1)C(=O)N(C)C)B(O)O,223.101588328,-8.8413,0.7274,4.0569500000000005,4.78435,0.20901480869919634,-0.010138,-0.048679,6.0,-0.087163,-770.199421089853,7.30455,64.369,-0.0902787,0.00659008,-0.4447459563,-0.03076612,-0.592168,-0.201036,24.355807892362698,1.5837361843208762
CCOC1=CC=C(C=C1C=O)B(O)O,194.075039232,-8.9943,-0.0777,4.5360000000000005,4.4583,0.22430074243545745,0.11167,-0.089545,6.0,-0.09075,-675.506231610253,6.82776,60.013,-0.09348015,-0.01302284,-0.418592305,-0.03726426,-0.635115,-0.198435,22.473909314680952,1.5709249093858266
CC1=C2C(C=CC=C2B(O)O)=CC=C1,186.085209992,-8.031,0.5723,3.72935,4.30165,0.23246893633838175,-0.004209,-0.023551,6.0,-0.073166,-601.27410318198,1.25942,49.825,-0.07441788,-0.10537622,0.0316845711,-0.01500309,-0.652198,-0.160808,32.199163538754554,1.5707512875458
COC1=CC2=C(C=C(O2)B(O)O)C=C1,192.059389168,-8.1236,0.6497,3.7369499999999998,4.3866499999999995,0.22796439196197557,0.155431,-0.139545,6.0,-0.01388,-674.295898621949,3.42086,29.125,-0.0204625,-0.02144807,-0.0658395968,0.06521095,-0.227184,-0.000691,20.303050131984897,1.554710609734489
COC1=CC=CC(B(O)O)=C1C=O,180.059389168,-8.9568,-0.4223,4.68955,4.26725,0.23434296092331128,-0.043441,-0.003068,6.0,-0.042842,-636.190078377006,5.58973,42.051,-0.04577306,-0.07046351,-0.0427021839,0.01100233,-0.575328,-0.108068,27.035950569706962,1.5973297952512668
OB(O)C1=CC(OCC2=CC=CC=C2)=CC(F)=C1,246.086352864,-8.4486,1.0316,3.7085000000000004,4.7401,0.21096601337524526,-0.111343,-0.063988,6.0,-0.06802,-853.173435384012,4.72356,50.046,-0.07034452,-0.24426068,0.0040968463,-0.01026197,-0.62082,-0.130603,22.801852800641548,1.5606474711014273
COC1=CC=CC2=C1C=C(B(O)O)N2C(=O)OC(C)(C)C,291.127803076,-7.9921,0.6149,3.6886,4.3035,0.23236900197513655,0.023915,-0.067279,6.0,-0.02967,-1000.313283099929,6.73366,46.29,-0.04090231,0.00390671,-0.2702295508,0.07853182,-0.286984,-0.084726,25.528426873684328,1.5828482332307146
CC(C)OC1=C(C=C(C=C1)B(O)O)C#N,205.091023644,-9.0568,0.1965,4.43015,4.626650000000001,0.21613910712934842,0.095363,-0.088566,6.0,-0.089913,-693.739397666291,6.06823,59.598,-0.09275555,0.08054084,-0.3991505704,-0.03666917,-0.630492,-0.197879,22.517068932871478,1.5712630079934056
CCCCOC1=CC(C)=C(C=C1)B(O)O,208.127074804,-8.2897,1.4747,3.4074999999999998,4.8822,0.20482569333497194,-0.072112,-0.064043,6.0,-0.099655,-680.128693283514,1.43567,63.101,-0.10158589,-0.10259265,-0.4828947676,-0.04101005,-0.670924,-0.202384,26.205406368688948,1.561297694972531
CC1=CC=C2C=C(B(O)O)N(C(=O)OC(C)(C)C)C2=C1,275.132888456,-8.1063,0.6632,3.7215499999999997,4.3847499999999995,0.22806317349905927,-0.06824,-0.064471,6.0,-0.031049,-925.100840589644,4.3311,47.639,-0.04307526,-0.08302754,-0.2575794239,0.07834489,-0.332826,-0.080956,25.638971186082,1.5717135360762624
CC(C)(C)OC(=O)N1C=CC(=C1)B(O)O,211.101588328,-8.8652,1.0184,3.9234,4.9418,0.20235541705451457,0.060031,-0.107573,6.0,-0.111604,-732.117366915616,6.15363,67.793,-0.11754502,-0.13851134,-0.242720077,-0.04976523,-0.638279,-0.221173,21.133037434703674,1.5579637073509491
CC1=C(C)C(C)=C(B(O)O)C(C)=C1C,192.132160184,-8.052,2.1863,2.9328499999999997,5.119149999999999,0.19534493031069614,0.015943,-0.011738,6.0,-0.084879,-604.898030858362,1.96165,48.634,-0.08646367,-0.12285717,-0.3824051021,-0.02459534,-0.636462,-0.159834,31.437953175991,1.5714601369569678
COC1=C(Br)C=C(F)C=C1B(O)O,247.965564804,-9.1953,0.4912,4.35205,4.843249999999999,0.20647292623754712,-0.092854,-0.039039,6.0,-0.072562,-3195.725898996704,1.94163,56.164,-0.07527015,-0.12645655,-0.3241306073,-0.01376359,-0.586486,-0.168568,26.62871868839313,1.5752025500600209
NC1=CC=C(OC2=CC=C(C=C2)B(O)O)C=C1,229.091023644,-8.1453,1.1723,3.4865000000000004,4.6588,0.21464754872499356,0.059534,-0.094226,6.0,-0.094637,-769.965093938167,5.86619,58.688,-0.09701815,0.02022789,-0.4327808312,-0.04040673,-0.655715,-0.198669,22.526327367096222,1.5667516115163778
OB(O)C1=CC=C(F)C(OCC(F)(F)F)=C1,238.042437364,-9.2742,0.8741,4.20005,5.07415,0.1970773430032616,0.055005,-0.072687,6.0,-0.076513,-959.220739198204,0.38537,55.715,-0.07818901,0.11718198,-0.2234641613,-0.0197097,-0.619974,-0.162804,22.604014679839167,1.564558621420038
CCCCOC1=C(F)C(F)=C(B(O)O)C(F)=C1F,266.073737492,-9.5028,0.3968,4.553,4.949800000000001,0.20202836478241543,-0.286685,-0.043136,6.0,-0.101556,-1037.816941537693,4.64387,84.327,-0.10345921,-0.29216034,-0.5987181362,-0.04073931,-0.509616,-0.242163,24.976819108294443,1.594107325662876
OB(O)C1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,248.04115226,-8.3682,1.0868,3.6407,4.7275,0.21152829190904282,-0.072349,-0.080076,6.0,-0.087216,-1174.212045620466,3.97418,59.937,-0.09021773,-0.13314523,-0.1857522192,-0.02967644,-0.65182,-0.17375,22.621765813127208,1.555388873391525
CC(C)C(=O)NC1=CC=C(C=C1)B(O)O,207.106673708,-8.6373,0.88,3.87865,4.75865,0.21014363317327392,0.0615,-0.089243,6.0,-0.089414,-694.990688358666,5.77889,55.445,-0.09204203,0.0570791,-0.3843901619,-0.03560001,-0.654871,-0.191572,22.50969003040665,1.5680302593325786
OB(O)C1=CC(=CN=C1)C1CC1,163.08045896,-8.9934,0.8152,4.089099999999999,4.9043,0.20390269763268967,-0.037674,-0.08626,6.0,-0.0825,-541.066713050711,1.37578,61.374,-0.08696933,-0.10923405,-0.617304591,-0.02338181,-0.641763,-0.189436,22.51811311718254,1.5645970865888954
OB(O)C1=C(Cl)C=C(Br)C=C1,233.92544958,-9.4016,0.393,4.5043,4.8973,0.20419414779572415,-0.061593,-0.071486,6.0,-0.073944,-3441.543409886043,0.48009,57.31,-0.07793901,-0.10727785,-0.1225755012,-0.01857572,-0.565788,-0.170074,25.282138600848715,1.5777012642268595
CC(C)OC1=CC=C2C=CC=CC2=C1B(O)O,230.11142474,-8.0741,0.4415,3.8163,4.2578,0.23486307482737567,-0.130949,-0.013971,6.0,-0.086079,-755.145891509897,2.75915,64.813,-0.0879591,-0.0895911,-0.6005804892,-0.02519032,-0.619366,-0.194775,31.719186817103463,1.5813680127857193
OB(O)C1=C2C=CNC2=CC=C1F,179.055387084,-8.109,0.7274,3.6908,4.4182,0.22633651713367436,-0.205701,-0.030346,6.0,-0.092776,-639.158699847134,3.59737,77.383,-0.09450825,-0.10965065,-0.6382081306,-0.0287559,-0.591647,-0.205379,25.88720860296493,1.568333987322946
OB(O)C1=CC=NC2=CC(Cl)=CC=C12,207.025836544,-8.6387,-0.1111,4.3749,4.2638,0.23453257657488627,-0.071871,-0.013748,6.0,-0.052668,-1037.606722636864,6.22081,45.763,-0.05540108,-0.10788039,0.1166149393,0.00699165,-0.625421,-0.117994,25.54311506632659,1.5721857709376696
CCS(=O)(=O)C1=CC=CC=C1B(O)O,214.047110232,-9.9114,0.2441,4.8336500000000004,5.07775,0.1969376200088622,-0.025943,-0.052448,6.0,-0.059457,-1035.612234869625,3.95661,51.11,-0.06360216,-0.0387148,-0.3060373287,-0.00480111,-0.58999,-0.146664,31.637879665415504,1.586049368654496
CCOC(=O)C1=C(Cl)C=CC(=C1)B(O)O,228.03606688,-9.3918,0.3436,4.5241,4.8677,0.20543583211783797,0.052305,-0.070551,6.0,-0.073842,-1135.151003638101,0.5987,55.446,-0.07609219,-0.03911456,-0.1330154007,-0.01794546,-0.622302,-0.163809,22.559323591325754,1.565509179155017
OB(O)C1=CC=C(OCCN2C=CC=N2)C=C1,232.101922676,-8.2276,1.5797,3.3239500000000004,4.903650000000001,0.2039297258164836,-0.055318,-0.086617,6.0,-0.094451,-787.194037813971,1.60885,63.685,-0.09754398,-0.13087938,-0.1712614733,-0.03640577,-0.664336,-0.184406,22.5806249512714,1.5517026873886695
OB(O)C1=CC(OC2CCOCC2)=CN=C1,223.101588328,-8.5261,0.9005,3.8127999999999997,4.713299999999999,0.21216557401396052,-0.11027,-0.083523,6.0,-0.081259,-770.179487719825,5.02394,60.885,-0.08598472,-0.15058788,-0.4052497407,-0.02048025,-0.64604,-0.174474,22.620095118229507,1.5595350512550563
COCCOC1=C(C=CC=C1)B(O)O,196.090689296,-8.6842,1.0234,3.8304,4.853800000000001,0.20602414602991467,-0.158638,-0.054897,6.0,-0.091036,-676.708174494092,2.49281,65.123,-0.09418204,-0.29960851,-0.4442464143,-0.03188122,-0.620959,-0.197176,27.476665961262153,1.5689360121354516
COCCC1=C(C=CC=C1)B(O)O,180.095774676,-8.9845,1.3228,3.8308500000000003,5.153650000000001,0.19403723574553955,-0.091998,-0.042231,6.0,-0.073357,-601.487881900943,2.86034,46.883,-0.07518677,-0.09646374,-0.2844358519,-0.01717105,-0.63083,-0.163332,30.788470534510985,1.5765425303610094
CC1=C(SC(=C1)B(O)O)C#N,167.021229832,-9.4814,-0.4028,4.9421,4.539300000000001,0.22029828387636857,-0.061359,-0.27082,6.0,-0.075383,-860.650087256686,3.3128,35.042,-0.08501273,-0.16684791,-0.3544751764,-0.01078766,-0.795201,-0.283927,21.79609447222748,1.5667130102441937
COC1=CC(=CC(=C1)C(O)=O)B(O)O,196.054303788,-9.1949,0.081,4.5569500000000005,4.63795,0.21561250121282033,0.137429,-0.074044,6.0,-0.071258,-711.446372934013,2.89901,45.236,-0.07304476,0.04691861,-0.1766477566,-0.01747188,-0.615624,-0.156355,22.67870866422374,1.5750914969517225
OB(O)C1=CC(=CC(Br)=C1)C(O)=O,243.954251172,-9.1772,0.176,4.5005999999999995,4.6766,0.21383056066373007,0.012655,-0.060337,6.0,-0.066805,-3170.533055364782,3.09961,51.461,-0.07005359,-0.10236609,-0.1116366712,-0.01065869,-0.616931,-0.148638,22.69632057293697,1.564662013357598
OB(O)C1=C(OCC2CC2)C=CC=C1,192.095774676,-8.221,1.3043,3.4583500000000003,4.76265,0.2099671401425677,-0.157404,-0.049055,6.0,-0.093803,-639.559757964846,1.61339,67.102,-0.09742188,-0.14323173,-0.298717558,-0.03274212,-0.637404,-0.19645,26.497847588073466,1.5626873110230268
COC1=CC(=CC=C1N1C=NC(C)=C1)B(O)O,232.101922676,-8.195,0.6264,3.7843,4.4107,0.22672138209354523,0.002883,-0.074992,6.0,-0.077071,-787.213508068971,3.75079,54.755,-0.07915194,-0.08443941,-0.1920497131,-0.02080174,-0.627746,-0.152407,22.649958789525858,1.5637885844386994
OB(O)C1=CC=C(F)C=C1Br,217.95500012,-9.5021,0.6945,4.4038,5.0983,0.19614381264343017,-0.026358,-0.078111,6.0,-0.080021,-3081.188390055471,0.28238,58.037,-0.08425914,-0.11334717,-0.1636469187,-0.02599111,-0.573507,-0.177829,25.77290522704744,1.5779283959066115
OB(O)C1=CC=C(CN2CCNCC2)C=C1,220.13830818399998,-8.0822,1.1314,3.4754,4.6068,0.21707041764348356,-0.062984,-0.074381,6.0,-0.080646,-714.389221657706,3.71553,55.096,-0.08371417,-0.2357434,-0.1709002358,-0.02362706,-0.654285,-0.160771,22.62712595925732,1.5577622409529446
CC(C)NS(=O)(=O)C1=CC=C(C=C1)B(O)O,243.073659328,-9.774,0.1613,4.806349999999999,4.96765,0.20130242670075388,0.08198,-0.066139,6.0,-0.06517,-1130.283206846105,3.73667,42.632,-0.06692743,0.08675168,-0.2755866338,-0.01173315,-0.626693,-0.154452,22.625176815210008,1.575950205888316
CC(C)(C)OC(=O)N1N=CC2=C1C=CC(=C2)B(O)O,262.11248736,-8.9188,0.3673,4.2757499999999995,4.64305,0.21537566901067187,0.117227,-0.082602,6.0,-0.085062,-901.793871207671,3.73811,54.031,-0.08776803,0.10193402,-0.3039778474,-0.03169903,-0.638891,-0.185457,22.68706213871223,1.5718840442612563
OB(O)C1=CC=CC(=C1)S(=O)(=O)C1CC1,226.047110232,-9.7024,0.6128,4.5448,5.1576,0.19388863037071505,-0.028791,-0.063919,6.0,-0.069718,-1073.679144019526,6.4852,52.214,-0.07253206,-0.10403178,-0.035264841,-0.01292973,-0.626322,-0.151672,22.669450229998997,1.5624934085664155
CCNS(=O)(=O)C1=CC(=CC=C1)B(O)O,229.058009264,-9.7976,0.384,4.706799999999999,5.0908,0.19643278070244363,0.096029,-0.071323,6.0,-0.070093,-1090.962383465614,4.30754,46.688,-0.07206751,0.07110299,-0.2587342051,-0.01658166,-0.622454,-0.166532,22.613760400075737,1.5754762046793411
CCN(CC)S(=O)(=O)C1=CC=CC(=C1)B(O)O,257.089309392,-9.4276,0.308,4.5598,4.8678,0.20543161181642633,0.144289,-0.073648,6.0,-0.070065,-1169.593153120345,5.48922,46.826,-0.07198061,0.16096311,-0.2328249094,-0.01669227,-0.624581,-0.166181,22.747137542741942,1.5755833196793771
CSC1=CC(F)=C(C=C1)B(O)O,186.032209116,-8.3403,0.8131,3.7635999999999994,4.5767,0.21849804444250226,-0.201239,-0.064476,6.0,-0.096786,-945.096386051641,2.00387,73.768,-0.09934867,-0.13142372,-0.3892302727,-0.03643085,-0.600573,-0.214664,23.756237260951405,1.5644300525541897
OB(O)C1=CC(=CC=C1)C1=NC=CC=C1,199.08045896,-8.4331,0.6715,3.8808,4.5523,0.2196691782176043,-0.063342,-0.073272,6.0,-0.079449,-655.418029146515,3.50518,54.517,-0.08277386,-0.226381,-0.0854382856,-0.02281642,-0.651014,-0.158984,22.71372364478799,1.5585856177302075
COC1=CN=C(C=N1)B(O)O,154.054972484,-9.3459,0.26,4.54295,4.80295,0.20820537378069728,0.123689,-0.167616,6.0,-0.032755,-554.936599183295,4.73527,42.902,-0.04522797,-0.00231201,-0.0267765192,0.09036549,-0.159346,-0.098983,21.2462270140227,1.5784491926627064
OB(O)C1=C(C=CO1)C(O)=O,156.02300366,-9.5192,0.1407,4.6892499999999995,4.82995,0.2070414807606704,0.096342,-0.117733,6.0,-0.010314,-594.70959089851,5.70288,33.571,-0.01734946,-0.02338786,-0.048673794,0.07448715,-0.220314,0.001839,24.545083701814374,1.5458297682987276
OB(O)C1=CC(NC(=O)C(F)(F)F)=CC=C1,233.047108144,-8.7766,0.729,4.0238000000000005,4.7528,0.21040228917690626,-0.040474,-0.069428,6.0,-0.07278,-914.138338499943,6.18721,52.293,-0.075617,-0.12387563,0.0250318596,-0.01577258,-0.623124,-0.145388,22.703142577102568,1.5610729300683694
CN(C)C(=O)C1=C(C=CC=C1)B(O)O,193.091023644,-9.3201,0.8725,4.2238,5.0963,0.19622078763024153,-0.040057,-0.025336,6.0,-0.063105,-655.667040993195,4.23947,49.681,-0.06581506,-0.00161548,-0.2655534103,-0.00652499,-0.600353,-0.144789,27.061498279184253,1.5803703419178514
CC(C)OC1=CC(B(O)O)=C(F)C=C1,198.086352864,-8.6092,0.7366,3.9362999999999997,4.672899999999999,0.21399987160007708,-0.036064,-0.058777,6.0,-0.084165,-700.75180405545,5.80813,62.617,-0.08627093,-0.08727559,-0.3824822228,-0.0269449,-0.579497,-0.19311,23.813319336622747,1.5822351888379198
CN1C=CC2=C1N=CC(=C2)B(O)O,176.07570792799999,-8.4328,0.6675,3.88265,4.55015,0.21977297451732358,0.091742,-0.102933,6.0,-0.100896,-595.251632559018,4.84069,64.188,-0.10574729,0.02045197,-0.5883708933,-0.04386598,-0.662222,-0.229454,22.60860909080784,1.5683276918953961
CN1C=C2C=CC(=CC2=N1)B(O)O,176.07570792799999,-8.16,0.4226,3.8687,4.2913,0.23302961806445602,0.124012,-0.080921,6.0,-0.082352,-595.226509603545,6.20471,51.743,-0.08515829,0.06625351,-0.2697555574,-0.02869124,-0.647531,-0.178489,22.74908668678926,1.5708277731584863
NC1=C(C=CC=N1)B(O)O,138.060057864,-8.1441,0.9113,3.6164,4.5277,0.22086268966583475,-0.069147,-0.0761,6.0,-0.109748,-479.732578241501,1.82442,83.255,-0.11644972,-0.13214482,-0.7248573862,-0.04456147,-0.677101,-0.250212,25.22449962687814,1.5552851904156102
COC(=O)C1=CC(B(O)O)=C(Cl)C=C1,214.020416816,-9.6889,-0.0464,4.86765,4.82125,0.20741508944775733,0.093912,-0.073661,6.0,-0.074316,-1095.831978941131,5.00808,50.015,-0.07858875,0.02725542,-0.2395170362,-0.02144465,-0.568546,-0.17765,25.53051524230645,1.5864324498071494
OB(O)C1=CC=C(C=C1)C1=CSC=C1,204.041630928,-8.2075,0.7109,3.7483,4.4592,0.22425547183351274,-0.046289,-0.073178,6.0,-0.0798,-960.147712213177,2.69608,55.242,-0.08299712,-0.07747573,-0.1273017901,-0.0227334,-0.654379,-0.161018,22.615500707260843,1.5568448331784364
OB(O)C1=C(C=CC=C1Cl)C(F)(F)F,224.00232214,-9.4192,0.7877,4.31575,5.10345,0.1959458797480136,0.007595,-0.010385,6.0,-0.058017,-1205.031493812956,1.35243,46.991,-0.06186386,-0.09359445,0.1321831991,0.0015628,-0.514204,-0.127314,33.29799349542786,1.586125849513015
OB(O)C1=CC=CC=C1OCC(F)(F)F,220.051859176,-8.9466,0.9118,4.0174,4.9292,0.20287267710784712,-0.143478,-0.053941,6.0,-0.091143,-859.959763579496,4.21632,64.571,-0.0944801,-0.1301387,-0.1768696121,-0.03098936,-0.653115,-0.198835,28.055213681877415,1.5637087704815056
OB(O)C1=CC=CC(C(O)=O)=C1F,184.034317292,-9.7307,0.0828,4.82395,4.906750000000001,0.2038008865338564,-0.162161,-0.054862,6.0,-0.087293,-696.17679951969,0.91437,66.596,-0.09024934,-0.12778189,-0.3731953703,-0.02862588,-0.589985,-0.201092,24.055987770513347,1.57401655858245
CC1=C(C=C(C=C1)S(=O)(=O)N1CCCC1)B(O)O,269.089309392,-9.2555,0.4625,4.3965,4.859,0.20580366330520683,0.036446,-0.039857,6.0,-0.073174,-1207.708429443557,5.30481,50.314,-0.07449593,0.01590345,-0.2945887954,-0.01543183,-0.638786,-0.167,26.770379693260416,1.5709547731584723
COC1=C(C=CC=C1C(F)(F)F)B(O)O,220.051859176,-8.9862,0.8123,4.08695,4.89925,0.204112874419554,-0.247704,-0.061474,6.0,-0.099747,-859.95665781831,1.7627,65.866,-0.10251028,-0.14044201,-0.4383680576,-0.04387174,-0.654405,-0.241712,31.560401189534765,1.5797720941290498
CC(C)OC1=C(C=C(C=C1)C(F)(F)F)B(O)O,248.083159304,-9.0432,0.7385,4.15235,4.89085,0.2044634368259096,-0.149766,-0.044603,6.0,-0.086154,-938.620486136822,5.71609,65.469,-0.08897221,-0.12790002,-0.4301232217,-0.02676194,-0.599118,-0.192695,24.56826459351993,1.5722516052407023
OB(O)C1=CC2=CC=CC(F)=C2N=C1,191.055387084,-8.5277,0.0955,4.2161,4.311599999999999,0.231932461267279,-0.057911,-0.078871,6.0,-0.081006,-677.252767873304,5.25083,62.047,-0.08592162,-0.12341812,-0.3872799308,-0.02060667,-0.6598,-0.190021,22.546027644431575,1.560034841851761
CC(C)(C)OCC1=C(C=CC=C1)B(O)O,208.127074804,-9.3659,0.9174,4.22425,5.14165,0.19449009559188196,-0.054535,-0.042525,6.0,-0.070195,-680.129136970555,4.80327,44.247,-0.07220206,-0.07428363,-0.3231008477,-0.01667609,-0.622569,-0.163861,30.1309128676921,1.5881305713174432
OCC1=C(Cl)C=C(C=C1)B(O)O,186.025502196,-9.3878,0.742,4.322900000000001,5.0649,0.19743726430926575,0.090471,-0.077734,6.0,-0.076039,-982.468237427062,2.33109,48.016,-0.07832487,-0.00995909,-0.3704763438,-0.02267418,-0.631986,-0.169227,22.579023868661103,1.5739626869637195
OB(O)C1=CN=CC(OCC2=CC=CC=C2)=C1,229.091023644,-8.5453,0.9338,3.8057499999999997,4.7395499999999995,0.21099049487820576,-0.118912,-0.081299,6.0,-0.079855,-769.951672936427,5.23907,61.061,-0.08473152,-0.2594141,-0.4421159918,-0.01916141,-0.645603,-0.174348,22.61174164374102,1.5594946060113393
CC(C)NC(=O)C1=CC(B(O)O)=C(F)C=C1,225.097251896,-9.6187,0.3661,4.6263000000000005,4.9924,0.2003044627834308,-0.043504,-0.053659,6.0,-0.083609,-794.25414722262,6.3408,64.838,-0.08605332,-0.00197716,-0.41536956,-0.02702702,-0.576903,-0.202652,23.761249345644497,1.5843002758960318
OB(O)C1=CC(=CC(Cl)=C1)C(O)=O,200.004766752,-9.5372,0.125,4.7061,4.8311,0.20699219639419594,-0.057397,-0.061415,6.0,-0.066619,-1056.520582558991,7.72984,51.549,-0.06941945,-0.13769708,-0.0491206402,-0.01016755,-0.607876,-0.14343,22.742403907198465,1.56420143072912
OB(O)C1=CC=C(C=C1)S(=O)(=O)C1CC1,226.047110232,-9.6848,0.3426,4.671099999999999,5.0137,0.1994534974170772,-0.044719,-0.058198,6.0,-0.063955,-1073.67865269141,7.11282,48.217,-0.06665616,-0.39504063,-0.120564918,-0.00743893,-0.628837,-0.140011,22.694301816602252,1.56369909678836
